id,address,city,state,zipcode,latitude,longitude,bedrooms,bathrooms,rooms,squareFootage,lotSize,yearBuilt,lastSaleDate,lastSaleAmount,priorSaleDate,priorSaleAmount,estimated_value
3726668,3306 N Gilpin St,Denver,CO,80205,39.763463,-104.966883,2,3,5,1214,2580,1890,5/21/2009,190000,10/31/2006,111000,489155
3549760,831 Galapago St,Denver,CO,80204,39.729542,-104.996736,4,2,10,2164,3120,1890,2/18/2014,365000,9/27/2006,237500,716785
10339485,133 N Grant St,Denver,CO,80203,39.718936,-104.984105,5,4,14,2926,4687,1890,9/28/2012,555000,9/21/2006,480000,928536
10014593,2931 N Franklin St,Denver,CO,80205,39.758857,-104.968763,2,1,5,890,4360,1890,8/31/2009,191500,9/20/2006,177000,422082
7716026,3737 N Gilpin St,Denver,CO,80205,39.768905,-104.967517,4,1,7,1337,4690,1890,6/5/2007,122750,8/23/2006,0,440892
4166162,2643 N Marion St,Denver,CO,80205,39.755331,-104.972472,2,1,5,947,4700,1890,7/23/2013,260000,8/22/2006,162000,415485
9443956,1240 Newton St,Denver,CO,80204,39.735547,-105.036605,2,1,5,1040,6250,1890,8/7/2006,87900,8/7/2006,87900,395521
30442280,3132 N Humboldt St,Denver,CO,80205,39.761413,-104.969296,3,3,6,1146,6317,1890,5/7/2009,292000,8/2/2006,252500,556935
18078032,2955 Glenarm Pl,Denver,CO,80205,39.756918,-104.974033,2,1,5,992,3140,1890,5/13/2016,440000,7/31/2006,212000,505202
9772803,923 E 20th Ave,Denver,CO,80205,39.747641,-104.974964,1,1,4,830,1616,1890,10/28/2015,307000,7/19/2006,186000,363044
379697,1293 Perry St,Denver,CO,80204,39.736447,-105.039615,3,1,5,1159,7810,1890,7/18/2016,425000,7/6/2006,179000,452808
11196649,2528 California St,Denver,CO,80205,39.753847,-104.980509,2,2,7,1532,3760,1890,9/30/2010,353000,6/27/2006,339000,577552
9735884,2656 Stout St,Denver,CO,80205,39.755759,-104.979773,3,2,6,1460,3129,1890,9/4/2013,310000,6/26/2006,270000,521048
7504985,1258 Mariposa St,Denver,CO,80204,39.73636,-105.002451,2,2,5,1049,3120,1890,10/18/2006,100000,5/30/2006,82381,390073
30624929,717 S Washington St,Denver,CO,80209,39.703579,-104.979599,3,2,8,1792,4690,1890,5/1/2012,438000,5/24/2006,437900,650071
17037143,246 S Grant St,Denver,CO,80209,39.712101,-104.98367,4,2,7,1364,2975,1890,2/19/2013,386000,5/13/2006,343500,554518
10231089,932 W 7th Ave,Denver,CO,80204,39.727076,-104.999543,5,2,7,1195,2500,1890,2/22/2010,228500,5/8/2006,250000,455918
759756,1024 Kalamath St,Denver,CO,80204,39.732641,-104.999722,3,1,6,1510,3740,1890,3/14/2016,370500,4/18/2006,185000,453935
8782510,1129 W 13th Ave,Denver,CO,80204,39.737052,-105.002421,2,1,6,814,1570,1890,10/22/2014,180000,3/30/2006,100050,320442
30634299,2133 N Franklin St,Denver,CO,80205,39.748828,-104.968785,6,5,12,2606,5375,1890,2/21/2013,470000,3/12/2006,339500,1117877
3726669,3310 N Gilpin St,Denver,CO,80205,39.763532,-104.966884,2,1,5,814,2580,1890,6/12/2006,168000,3/10/2006,141000,341888
514157,3302 N Gilpin St,Denver,CO,80205,39.763394,-104.966883,2,1,4,814,2360,1890,12/8/2015,225000,3/6/2006,159000,463263
7308281,2324 N Franklin St,Denver,CO,80205,39.751254,-104.96806,3,2,7,1516,3170,1890,8/5/2008,302000,2/8/2006,264500,501778
514160,2624 Stout St,Denver,CO,80205,39.755419,-104.980213,3,2,6,1056,3129,1890,6/6/2006,279000,2/1/2006,206000,478180
141363046,3237 N Gilpin St,Denver,CO,80205,39.762791,-104.967523,3,1,6,991,6300,1890,12/27/2005,27200,12/27/2005,27200,351173
7043350,2300 N Marion St,Denver,CO,80205,39.750891,-104.971837,4,3,7,3069,4680,1890,4/13/2015,575000,12/13/2005,495000,791872
3847422,3220 N Williams St,Denver,CO,80205,39.762474,-104.965614,4,2,7,1582,3140,1890,10/3/2013,340000,11/30/2005,259900,501215
5112828,2943 Champa St,Denver,CO,80205,39.759452,-104.977697,4,2,10,1962,3128,1890,4/8/2013,180000,11/16/2005,395000,625665
39533934,1415 Vine St,Denver,CO,80206,39.73877,-104.96258,7,8,21,5026,8750,1890,6/2/2011,725000,11/7/2005,975000,1505741
5272490,1224 Kalamath St,Denver,CO,80204,39.73579,-104.9997,3,2,6,1165,5620,1890,9/14/2012,244900,10/28/2005,220000,430596
5175198,427 W 8th Ave,Denver,CO,80204,39.729175,-104.993498,2,1,5,767,3106,1890,11/5/2009,195000,10/28/2005,168000,339173
4794331,924 W 9th Ave,Denver,CO,80204,39.730293,-104.999347,2,1,5,1120,1960,1890,6/3/2008,231000,10/24/2005,174000,353292
7308287,2534 N Humboldt St,Denver,CO,80205,39.753911,-104.969284,3,2,7,1828,3120,1890,8/22/2007,236000,10/3/2005,96900,501247
4582919,854 Lipan St,Denver,CO,80204,39.72991,-105.00119,5,2,7,2016,6750,1890,10/13/2005,150000,9/4/2005,126800,483004
4300289,3110 N Franklin St,Denver,CO,80205,39.761028,-104.968042,3,2,6,1600,3120,1890,8/25/2006,225000,8/29/2005,142000,474397
3636035,426 Galapago St,Denver,CO,80204,39.723143,-104.996044,3,2,5,1472,3125,1890,6/29/2015,423500,8/13/2005,250000,436399
233450,3420 N High St,Denver,CO,80205,39.764992,-104.964367,2,1,6,920,3140,1890,10/6/2008,162000,8/12/2005,101000,380962
2184431,3449 N Gilpin St,Denver,CO,80205,39.765478,-104.967522,3,1,8,1369,3150,1890,5/4/2015,330000,7/26/2005,212400,414404
39561437,923 Lipan St,Denver,CO,80204,39.731,-105.00193,6,2,9,2156,3760,1890,12/28/2005,245000,7/25/2005,136500,515835
1152290,281 N Sherman St,Denver,CO,80203,39.720779,-104.985278,3,3,8,2202,3225,1890,7/14/2017,636500,7/10/2005,412000,662854
18765460,641 Galapago St,Denver,CO,80204,39.726504,-104.996684,4,2,9,1586,2868,1890,3/25/2008,276000,7/5/2005,235000,504952
967469,2111 N Downing St,Denver,CO,80205,39.748531,-104.973733,3,2,7,2332,4640,1890,6/21/2005,330000,6/21/2005,330000,603824
174364,1633 E 30th Ave,Denver,CO,80205,39.759742,-104.967454,3,1,6,1148,2500,1890,3/21/2006,165000,6/14/2005,0,430256
1152300,52 N Lincoln St,Denver,CO,80203,39.717513,-104.985884,3,2,8,2472,6250,1890,4/22/2013,480000,5/27/2005,412000,725753
10311758,3849 N Gilpin St,Denver,CO,80205,39.770951,-104.967536,2,1,5,925,4310,1890,10/3/2006,52000,5/5/2005,0,409181
1151861,419 Inca St,Denver,CO,80204,39.722964,-104.997842,2,1,5,961,2620,1890,7/7/2009,217000,4/30/2005,165000,398291
481316,903 Lipan St,Denver,CO,80204,39.730668,-105.001931,3,2,7,1826,4380,1890,7/21/2005,205000,4/27/2005,0,499750
18177180,2532 N High St,Denver,CO,80205,39.75393,-104.964371,1,1,3,752,4570,1890,9/1/2009,190000,3/15/2005,0,371356
2661849,2533 N Emerson St,Denver,CO,80205,39.753914,-104.976094,3,1,6,1126,4690,1890,3/18/2014,222825,3/8/2005,140000,361529
1026757,948 Inca St,Denver,CO,80204,39.731478,-104.997287,2,1,5,959,3140,1890,9/26/2005,212500,3/4/2005,141000,372908
1826073,818 32nd St,Denver,CO,80205,39.760913,-104.974351,2,1,6,1072,3110,1890,9/18/2013,302000,3/4/2005,225000,433733
967477,2431 N Ogden St,Denver,CO,80205,39.752664,-104.974905,4,2,8,2000,4687,1890,1/11/2017,522500,2/28/2005,295675,560649
4761970,1654 Gaylord St,Denver,CO,80206,39.742674,-104.960674,6,6,9,2286,4687,1890,2/13/2013,417000,2/28/2005,315000,987361
1930598,205 N Logan St,Denver,CO,80203,39.719514,-104.982911,4,3,7,2736,4380,1890,3/2/2015,450000,1/26/2005,433000,862537
3043872,2749 Curtis St,Denver,CO,80205,39.758329,-104.980901,4,2,6,1838,5210,1890,9/15/2009,383500,1/25/2005,410000,688611
39714676,3328 N Williams St,Denver,CO,80205,39.763888,-104.965595,4,2,7,1528,4010,1890,6/30/2017,390000,1/24/2005,142000,393590
1534197,1385 Osceola St,Denver,CO,80204,39.738109,-105.03849,3,3,6,1670,4690,1890,12/23/2013,351000,1/11/2005,217500,514172
1764819,1101 Columbine St,Denver,CO,80206,39.733853,-104.957733,4,2,8,1865,3125,1890,8/14/2008,425000,12/29/2004,306000,700867
39517471,568 S Pearl St,Denver,CO,80209,39.706254,-104.98011,3,2,7,1860,4690,1890,7/30/2009,453000,12/29/2004,460000,676912
3136234,1235 Josephine St # 1,Denver,CO,80206,39.73576,-104.958933,5,5,8,2682,4960,1890,7/15/2014,569900,12/10/2004,394000,921960
30544574,3529 N Franklin St,Denver,CO,80205,39.766227,-104.968767,4,2,7,1579,3120,1890,7/9/2007,227000,11/23/2004,185000,453360
1026761,1212 Lipan St,Denver,CO,80204,39.735603,-105.001204,2,1,5,785,3750,1890,5/13/2006,162500,11/18/2004,110000,344287
39772824,2841 N Franklin St,Denver,CO,80205,39.757817,-104.968764,4,2,8,1517,4740,1890,10/18/2012,308000,11/8/2004,255000,511626
39520875,2831 N Humboldt St,Denver,CO,80205,39.757598,-104.970004,2,1,7,1712,6250,1890,7/12/2012,281000,10/7/2004,264500,576873
19113699,62 N Lincoln St,Denver,CO,80203,39.717648,-104.985884,5,5,8,2176,6120,1890,8/19/2004,330000,8/19/2004,330000,792470
184751661,736 S Clarkson St,Denver,CO,80209,39.703138,-104.977768,4,2,6,1609,3170,1890,10/31/2014,529900,8/5/2004,0,544827
18078034,2909 Glenarm Pl,Denver,CO,80205,39.756378,-104.974721,2,2,3,953,3140,1890,6/27/2013,231500,7/20/2004,90000,456305
39814028,360 Adams St,Denver,CO,80206,39.721964,-104.948247,3,4,10,3339,6250,1890,6/23/2015,900100,7/12/2004,830000,1429755
39667448,2422 Champa St,Denver,CO,80205,39.754148,-104.983564,3,2,7,1270,3197,1890,7/12/2012,315000,7/2/2004,186000,478377
19969753,3433 N Gilpin St,Denver,CO,80205,39.765203,-104.967521,5,1,8,1497,3150,1890,11/8/2004,184400,6/28/2004,112000,448931
29132182,1722 N Washington St,Denver,CO,80203,39.743797,-104.978427,2,3,5,2052,2770,1890,11/28/2008,595000,6/24/2004,145000,683913
39682095,3250 N High St,Denver,CO,80205,39.763026,-104.964391,1,1,4,922,3140,1890,6/15/2004,145000,6/15/2004,145000,339359
51331823,3043 N Marion St,Denver,CO,80205,39.760305,-104.972455,2,2,4,1582,4710,1890,3/10/2017,395000,6/9/2004,0,524184
39637204,3123 N Marion St,Denver,CO,80205,39.761238,-104.972464,2,1,5,847,3140,1890,1/25/2005,97000,5/19/2004,76500,406447
184302669,3139 N Franklin St,Denver,CO,80205,39.761518,-104.968786,2,1,5,1292,3150,1890,8/5/2014,241825,5/3/2004,,418737
39590732,2557 N Clarkson St,Denver,CO,80205,39.754361,-104.97718,3,3,8,2638,1844,1890,6/15/2005,329000,4/26/2004,465000,564649
39535749,427 Fox St,Denver,CO,80204,39.723143,-104.995519,3,2,7,1450,3125,1890,4/18/2011,270000,4/20/2004,249900,475487
39518460,1033 Lipan St,Denver,CO,80204,39.732838,-105.001906,4,2,8,1784,4680,1890,8/23/2004,190000,4/13/2004,0,491688
193626,3041 N Fillmore St,Denver,CO,80205,39.76038,-104.954024,4,3,7,2844,9641,1890,6/19/2005,241000,4/9/2004,260400,743754
39510636,1663 Race St,Denver,CO,80206,39.742755,-104.96382,4,2,8,2129,6650,1890,11/12/2014,594000,4/9/2004,407000,805072
10014595,3024 N Humboldt St,Denver,CO,80205,39.760041,-104.969311,3,2,6,1342,4687,1890,8/4/2006,190000,3/26/2004,170000,480563
2201199,2848 N Humboldt St,Denver,CO,80205,39.757957,-104.9693,4,3,11,2856,4740,1890,3/23/2005,325000,3/5/2004,0,663395
39514944,2129 N Downing St,Denver,CO,80205,39.748803,-104.973734,2,3,6,2018,4640,1890,7/3/2017,580000,3/3/2004,210000,648793
13551238,3516 N Gilpin St,Denver,CO,80205,39.766163,-104.96684,2,2,5,1119,3120,1890,6/16/2007,174000,2/25/2004,115000,423099
5175196,830 Fox St,Denver,CO,80204,39.729543,-104.994908,2,1,5,921,3120,1890,11/30/2005,212500,2/20/2004,125000,361957
11586519,1533 E 22nd Ave,Denver,CO,80205,39.749696,-104.968694,3,2,6,1174,2500,1890,1/5/2007,233650,1/16/2004,185000,433712
43029728,3135 N High St,Denver,CO,80205,39.761505,-104.965086,3,2,6,1207,3120,1890,1/15/2016,362000,1/16/2004,212500,470377
39535609,425 S Pennsylvania St,Denver,CO,80209,39.708809,-104.981848,3,2,9,2156,4680,1890,2/21/2004,295000,1/15/2004,0,714665
46135914,1320 E 24th Ave,Denver,CO,80205,39.75179,-104.971414,3,2,6,1542,1510,1890,7/29/2013,329500,12/16/2003,198000,497336
8745387,9 S Pennsylvania St,Denver,CO,80209,39.716277,-104.981784,3,3,6,1644,3120,1890,5/24/2006,390000,12/9/2003,263000,565718
43053832,2335 Stout St,Denver,CO,80205,39.753089,-104.984192,3,4,8,2676,4723,1890,7/26/2013,535000,12/1/2003,420000,972520
14651856,2922 Champa St,Denver,CO,80205,39.758821,-104.977564,4,2,9,2118,3130,1890,9/9/2007,365000,10/14/2003,279500,719664
16919800,2351 N Lafayette St,Denver,CO,80205,39.751685,-104.971246,4,2,8,1627,3170,1890,9/5/2013,313100,10/8/2003,300000,528504
4300297,3126 N Marion St,Denver,CO,80205,39.761404,-104.971782,2,1,5,937,3570,1890,9/14/2009,197000,10/1/2003,162500,408469
3672084,2016 N Vine St,Denver,CO,80205,39.747307,-104.961898,4,3,7,1658,3125,1890,11/3/2008,332100,9/25/2003,287500,526282
43114997,661 S Pearl St,Denver,CO,80209,39.704613,-104.980748,4,3,9,2156,4690,1890,7/27/2012,595000,9/23/2003,347500,801247
43033230,1349 Lipan St,Denver,CO,80204,39.737814,-105.001901,2,1,3,836,3130,1890,6/9/2010,165500,9/11/2003,159900,349069
26376378,427 Acoma St,Denver,CO,80204,39.723164,-104.989871,1,1,4,1012,1590,1890,10/7/2008,239000,8/14/2003,215000,392086
25266995,3440 N Franklin St,Denver,CO,80205,39.765307,-104.968064,4,3,7,1403,6280,1890,8/6/2013,351500,8/6/2003,160000,491660
7508722,1378 Mariposa St,Denver,CO,80204,39.738301,-105.002431,2,1,6,1097,3140,1890,1/31/2006,176500,7/28/2003,150000,377259
22399470,1157 Elizabeth St,Denver,CO,80206,39.734792,-104.956618,3,3,8,2209,4166,1890,9/28/2012,362000,7/28/2003,335000,692140
43041548,831 Elati St,Denver,CO,80204,39.729557,-104.994378,1,1,4,671,3310,1890,6/23/2004,112250,7/16/2003,85000,344155
43166708,266 N Sherman St,Denver,CO,80203,39.720552,-104.984672,4,2,8,2242,5625,1890,3/7/2013,465000,7/3/2003,289000,695213
22836094,1876 Race St,Denver,CO,80206,39.746201,-104.963136,3,2,6,1218,3125,1890,10/31/2012,255000,6/9/2003,242000,449640
16774418,3779 N High St,Denver,CO,80205,39.769573,-104.965019,1,2,3,702,3120,1890,10/7/2003,92500,6/5/2003,81000,301045
24507700,508 S Logan St,Denver,CO,80209,39.707293,-104.982481,3,2,6,1102,2934,1890,8/22/2008,312500,6/5/2003,269900,489286
9443996,3434 N Gilpin St,Denver,CO,80205,39.765202,-104.966845,2,1,5,857,3150,1890,7/20/2006,176750,5/29/2003,117000,375800
23320680,118 N Grant St,Denver,CO,80203,39.718732,-104.983471,3,2,6,1391,3750,1890,5/23/2012,374250,4/29/2003,275000,544376
46234724,1102 W 13th Ave,Denver,CO,80204,39.736637,-105.001741,1,1,4,826,2020,1890,8/3/2009,149000,4/24/2003,112000,328031
25743107,78 N Sherman St,Denver,CO,80203,39.717987,-104.984632,8,4,15,3207,4884,1890,12/20/2010,450000,4/3/2003,389000,884488
3726708,2616 Stout St,Denver,CO,80205,39.755322,-104.980338,3,3,6,1646,3129,1890,10/28/2003,235000,3/13/2003,135000,553034
19020468,2932 N Franklin St,Denver,CO,80205,39.758941,-104.968079,4,3,7,1821,6290,1890,5/22/2014,315900,3/3/2003,185500,600344
9284481,1034 Lipan St,Denver,CO,80204,39.732792,-105.001224,3,1,7,1694,3750,1890,4/25/2006,256000,1/9/2003,90500,442277
46188045,1061 Kalamath St,Denver,CO,80204,39.733243,-105.000563,4,2,6,2474,4500,1890,4/28/2014,420000,12/12/2002,235000,623186
41652564,922 Lipan St,Denver,CO,80204,39.730987,-105.001217,2,2,6,1232,3750,1890,3/24/2003,190000,12/4/2002,128000,409133
46147662,2330 N Williams St,Denver,CO,80205,39.75133,-104.965591,2,1,4,864,3140,1890,11/3/2011,177500,11/6/2002,202640,403110
46261450,265 N Sherman St,Denver,CO,80203,39.72052,-104.985346,4,3,9,2389,3125,1890,1/27/2016,665000,10/30/2002,354000,833161
967471,2504 Glenarm Pl,Denver,CO,80205,39.752252,-104.97924,2,2,7,1505,3100,1890,6/10/2005,354000,10/21/2002,286740,630764
46329292,1531 Steele St,Denver,CO,80206,39.740788,-104.950447,4,2,9,2759,6990,1890,6/8/2012,559000,9/30/2002,518000,903681
2201205,2945 N Marion St,Denver,CO,80205,39.759157,-104.972466,3,2,6,1149,3910,1890,12/23/2004,175000,9/16/2002,0,442358
15920564,951 Inca St,Denver,CO,80204,39.731467,-104.997911,2,1,5,876,2620,1890,3/26/2003,194000,9/12/2002,170000,350780
39780988,507 Galapago St,Denver,CO,80204,39.72429,-104.99668,3,1,6,937,3095,1890,6/7/2004,207000,9/6/2002,145000,382656
16865431,847 Lipan St,Denver,CO,80204,39.729813,-105.001933,1,1,4,1289,3130,1890,9/17/2015,368000,9/5/2002,192870,389946
39566452,1529 E 22nd Ave,Denver,CO,80205,39.749696,-104.968783,3,2,6,1145,2500,1890,5/5/2004,233500,8/8/2002,215300,427803
49194824,77 S Logan St,Denver,CO,80209,39.715126,-104.982946,3,2,6,1548,2750,1890,4/18/2011,322500,6/18/2002,0,518091
46152817,443 Elati St,Denver,CO,80204,39.723416,-104.994334,2,1,5,830,3125,1890,9/9/2011,225000,6/13/2002,188000,362937
1026768,1020 Kalamath St,Denver,CO,80204,39.73257,-104.99972,3,1,6,1280,3740,1890,9/1/2007,228000,5/30/2002,178900,402703
25743112,84 N Sherman St,Denver,CO,80203,39.718092,-104.98463,5,4,14,3137,4834,1890,8/22/2011,440000,5/2/2002,401500,875843
43030166,3149 N Race St,Denver,CO,80205,39.761775,-104.963827,3,2,6,1011,3450,1890,9/19/2003,160000,5/2/2002,70500,434381
39849221,38 S Lincoln St,Denver,CO,80209,39.715794,-104.985904,3,1,6,1395,6250,1890,6/28/2004,342000,4/9/2002,0,711600
184303839,1414 Lipan St,Denver,CO,80204,39.738808,-105.001184,1,1,4,818,3700,1890,4/26/2012,160000,4/3/2002,120000,358849
18156949,2507 Lawrence St,Denver,CO,80205,39.757303,-104.985707,2,1,5,1150,3140,1890,7/15/2008,229000,3/26/2002,194500,430784
3726672,3318 N Gilpin St,Denver,CO,80205,39.763679,-104.966838,3,1,6,1114,3390,1890,10/30/2009,185000,3/19/2002,180000,430234
13657577,2350 N Marion St,Denver,CO,80205,39.751697,-104.971797,4,2,8,1996,4070,1890,5/24/2007,370000,3/12/2002,329500,528299
46181432,1365 Osceola St,Denver,CO,80204,39.737596,-105.038488,4,2,7,1712,4690,1890,8/8/2013,285000,2/19/2002,208000,484770
184192362,2441 N Emerson St,Denver,CO,80205,39.752842,-104.976094,3,2,6,1555,4676,1890,2/18/2015,310000,2/6/2002,,477630
25727745,824 Lipan St,Denver,CO,80204,39.729391,-105.00123,3,1,6,1026,3750,1890,10/3/2008,197000,2/4/2002,167000,392138
3005376,1261 Lipan St,Denver,CO,80204,39.736428,-105.001915,1,1,4,736,3120,1890,8/26/2004,162900,1/2/2002,0,302385
46213423,813 Inca St,Denver,CO,80204,39.729248,-104.997881,1,1,3,641,1995,1890,9/9/2002,100000,12/7/2001,0,285398
49463178,714 S Clarkson St,Denver,CO,80209,39.703553,-104.977769,2,2,6,1544,3170,1890,12/7/2012,379900,12/4/2001,315000,577292
21640801,3416 N Franklin St,Denver,CO,80205,39.764922,-104.968062,3,1,8,1411,3130,1890,11/6/2001,157900,11/6/2001,157900,396044
11432140,1314 Kalamath St,Denver,CO,80204,39.737207,-104.999737,2,2,7,1839,3750,1890,1/29/2007,135000,10/12/2001,0,477685
41652570,935 Lipan St,Denver,CO,80204,39.731162,-105.00193,2,1,5,922,3760,1890,12/24/2014,260000,9/7/2001,169500,352191
26899362,2922 N Marion St,Denver,CO,80205,39.758738,-104.971771,2,1,5,890,3140,1890,8/28/2002,145000,8/31/2001,132500,395396
42978900,216 N Sherman St,Denver,CO,80203,39.719758,-104.984667,2,1,6,1329,3125,1890,7/9/2003,290000,7/18/2001,259900,515807
49303639,46 N Washington St,Denver,CO,80203,39.71736,-104.978824,2,1,4,1216,3904,1890,6/1/2010,245000,6/6/2001,249000,485840
49484474,1260 Lipan St,Denver,CO,80204,39.736427,-105.001209,3,2,7,1397,3750,1890,1/12/2012,224000,5/29/2001,194000,473151
25400543,3755 N High St,Denver,CO,80205,39.769158,-104.965031,4,2,6,1309,3120,1890,1/10/2002,115000,4/26/2001,72500,408828
49257485,323 E 2nd Ave,Denver,CO,80203,39.719499,-104.983093,3,3,6,1722,1400,1890,9/15/2009,326500,4/9/2001,255000,513928
39548559,224 N Sherman St,Denver,CO,80203,39.719898,-104.98467,4,2,7,1499,3125,1890,3/19/2004,340000,3/28/2001,293000,537737
43206508,3714 N High St,Denver,CO,80205,39.768467,-104.964407,2,1,5,1486,3130,1890,6/19/2003,174900,3/13/2001,168000,361830
45265462,3130 N Humboldt St,Denver,CO,80205,39.761312,-104.969294,3,2,7,1814,3150,1890,12/15/2015,325000,2/12/2001,163000,484876
1026762,1220 Lipan St,Denver,CO,80204,39.735742,-105.001207,2,1,5,749,3750,1890,11/17/2004,149900,12/21/2000,138000,317450
38594903,3535 N Franklin St,Denver,CO,80205,39.766363,-104.968769,2,1,6,971,3120,1890,12/22/2014,330000,12/6/2000,145000,407504
23320685,142 N Grant St,Denver,CO,80203,39.7191,-104.983474,4,3,8,1738,4375,1890,11/24/2009,430000,11/27/2000,350000,643430
51272852,1208 Lipan St,Denver,CO,80204,39.73552,-105.001225,2,1,5,774,5620,1890,11/28/2011,180000,11/24/2000,110000,346015
27343403,256 N Lincoln St,Denver,CO,80203,39.720453,-104.985905,4,2,8,1766,3125,1890,6/25/2004,243700,10/30/2000,248500,537300
13551208,2525 N Emerson St,Denver,CO,80205,39.753814,-104.976094,2,2,5,987,4690,1890,5/26/2007,160000,10/27/2000,90000,464436
14461360,977 Kalamath St,Denver,CO,80204,39.73194,-105.000586,2,2,5,1780,4500,1890,2/7/2002,141500,9/29/2000,127000,663848
51295144,2915 N Lafayette St,Denver,CO,80205,39.7586,-104.971231,3,2,7,1585,3140,1890,10/5/2000,215000,9/15/2000,183500,490836
46157212,2343 N Vine St,Denver,CO,80205,39.751527,-104.962594,3,3,7,2196,4690,1890,12/2/2002,370000,8/17/2000,244000,696432
1152129,2236 N Vine St,Denver,CO,80205,39.750246,-104.961894,4,3,8,2866,6290,1890,4/11/2005,435000,7/27/2000,330000,1041548
1070334,3214 N Williams St,Denver,CO,80205,39.762337,-104.965614,2,1,5,1265,3140,1890,3/31/2005,228200,7/11/2000,140000,375604
43110964,1471 Stuart St,Denver,CO,80204,39.73973,-105.043177,5,3,10,4639,16100,1890,1/13/2003,735000,6/2/2000,750000,1183756
15512095,669 S Lincoln St,Denver,CO,80209,39.704525,-104.986614,3,1,6,1656,4680,1890,10/7/2007,258000,5/18/2000,200000,521678
18270343,1361 Elizabeth St,Denver,CO,80206,39.737902,-104.956602,4,3,8,3175,4162,1890,8/14/2000,262000,5/1/2000,250000,795678
46139739,2312 N Franklin St,Denver,CO,80205,39.751047,-104.968061,4,3,7,2080,3170,1890,10/31/2002,230000,4/26/2000,180000,557044
3816107,4209 Martin Luther King Blvd,Denver,CO,80207,39.762215,-104.937609,1,1,5,550,4850,1890,7/13/2017,274000,4/14/2000,108500,350039
23777243,3618 N High St,Denver,CO,80205,39.767381,-104.964369,2,1,5,1053,6280,1890,4/4/2000,112000,4/4/2000,112000,393369
3726707,2620 Stout St,Denver,CO,80205,39.75537,-104.980277,3,1,6,1055,3129,1890,10/14/2002,190900,3/7/2000,98500,411020
9248659,940 N Pearl St,Denver,CO,80203,39.731294,-104.979518,6,4,15,4167,6250,1890,7/5/2006,665000,3/2/2000,323000,1179123
49275032,1389 Osceola St,Denver,CO,80204,39.738213,-105.038491,3,2,6,1564,4690,1890,5/30/2001,200000,2/2/2000,168000,446347
2201203,2927 N Marion St,Denver,CO,80205,39.758803,-104.972464,3,2,6,1638,3140,1890,5/11/2001,195000,1/10/2000,59900,476647
51063218,1018 Lipan St,Denver,CO,80204,39.732526,-105.001367,2,1,5,1130,1500,1890,9/22/2000,110000,12/9/1999,85000,303566
12984585,560 Galapago St,Denver,CO,80204,39.725161,-104.996059,2,1,5,807,3125,1890,8/30/2007,149350,12/7/1999,118000,369563
39818224,2029 N Ogden St,Denver,CO,80205,39.748051,-104.974903,4,1,6,1758,4690,1890,5/11/2004,257000,10/7/1999,140000,472218
19113698,80 N Lincoln St,Denver,CO,80203,39.718021,-104.985879,2,1,5,572,3060,1890,10/14/2003,149000,9/21/1999,111000,332941
51435900,2427 N Emerson St,Denver,CO,80205,39.752547,-104.976094,2,3,8,2028,3117,1890,8/21/2013,451000,9/13/1999,252500,606590
1026767,979 Lipan St,Denver,CO,80204,39.731935,-105.001928,3,2,7,1610,3760,1890,7/19/2004,263500,9/9/1999,177000,485077
3031656,1435 Lipan St,Denver,CO,80204,39.739146,-105.001886,3,1,5,867,3122,1890,7/6/2005,154000,8/23/1999,79000,357023
17750374,1116 Kalamath St,Denver,CO,80204,39.734054,-104.999755,4,1,7,1538,7500,1890,7/5/2002,164900,7/12/1999,58200,488496
51266999,1570 Saint Paul St,Denver,CO,80206,39.74156,-104.950967,4,4,9,2610,6245,1890,5/18/2004,206400,7/9/1999,240000,1132536
7212776,2918 Champa St,Denver,CO,80205,39.758771,-104.977627,4,2,7,1880,3130,1890,12/30/2005,315000,6/25/1999,199900,613616
51075699,859 S Sherman St,Denver,CO,80209,39.700852,-104.985414,2,1,5,1118,4690,1890,12/22/2014,349000,6/25/1999,179900,510242
5175164,2517 N Emerson St,Denver,CO,80205,39.753657,-104.976094,2,2,5,1245,3125,1890,12/14/2005,240000,6/16/1999,60000,430039
147917508,1255 Lipan St,Denver,CO,80204,39.736291,-105.001915,3,2,6,1200,3120,1890,3/2/2001,140000,6/2/1999,104500,445214
39670390,1032 Detroit St,Denver,CO,80206,39.7328,-104.953726,3,4,7,2211,4690,1890,7/9/2004,427800,4/22/1999,294000,870330
19970120,1315 E 37th Ave,Denver,CO,80205,39.768334,-104.971676,2,2,4,836,2625,1890,4/1/2015,149000,3/25/1999,0,378392
1764815,1326 Vine St,Denver,CO,80206,39.737331,-104.961896,3,4,11,2026,4690,1890,4/6/2005,450000,3/18/1999,345000,722276
40490261,3432 N Downing St,Denver,CO,80205,39.765202,-104.973002,2,1,4,627,3120,1890,3/6/2009,34000,3/17/1999,73500,298127
19834239,223 S Lincoln St,Denver,CO,80209,39.712461,-104.986688,2,2,7,1822,3154,1890,4/29/2008,297000,3/2/1999,179000,463792
43198431,724 S Clarkson St,Denver,CO,80209,39.703387,-104.977768,2,2,4,1573,3960,1890,4/29/2003,332500,1/20/1999,285000,608721
43053752,2333 N Vine St,Denver,CO,80205,39.751322,-104.962592,2,2,6,1315,4690,1890,12/17/2003,241500,1/8/1999,179900,526574
